
LOG start: 2018-03-08 08:40:02

Протокол :   Локальный IP             :Порт	     Внешний IP	      :Порт	:SVC/TYPE	            Данные

Logging started [2018-03-08 08:40:02]
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC....iV.Ua!Fn..#6.nr.............(..k......_]B.....`....E.[$.Ey........~...'..X*...].ki.:K.T....?2......Ixi..........@.[..04..C.B.o.k.)J.......#Q../...!..8I.=..#L.(P...].k.U...84d...X..kZ.I..>#}Rb.. .Z/....2..j.z...1....?...H8.....q...8).XZ.R...HD{...07.n.h.L..b...........h.......^l.h...a.B..{OR.M..w{.. .!........E..."I..bf..M.A.2.s..J.L.......q...wp..@5"B=6w..bfiV......4.('DV......f..H.zD.<...R...).\..*..Bt.|O{..h.....r....b..... m..O.!C.Y....>.....)7.K@..D.L!!XY..nNp."Z\...b...7]H.ECt...t..~.~...>..x.............v.......j...... ....u...|w..&...2..........j..oM;s..jx.&y.P..{N.A....U.i..}...oB..x].2....M2
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.&@....*...w\.....X>.m....nX..?.27.bz;.|.%..Jp....@..l^-...:G....u.S:.o..((..Z.g..q`....(........D.Ws.h.......s.(..R....._V$d.#...Fn...O.B...~..Z.={../..=]e}~..x.'m!.?...I..(....11j....y..z..X........v.VH.SSv..=.6.q.....P-..4[|.d.Ndp....V.}?E.u.Z...y(z.6.)B~...Z.Q-...(mr.....3|..W..........o...$..Y....(.........e........=.B....p.g#5......CR....rYD>....`Y....%.S..iU9M..^.K....;+.A...S.Lb ._/8*?(........!......o.....)z*Y....v.>!...M.,0..."..6.....j.....vt..$.\>.;..~....cf.\1..X...h...xN._.d._..T.oYV.>OU...../.Z.<>....&...p...u.?..G.'S.9.|....W...e}}.Jf....,....!6^...D...#.B.'O.!.r.....-..P..X.g.....zw....g....+."C......G.........~J.E&...i....$.y.....9........zL,,0@....`vf.NUX..............@.....^]....H..{.u...A.w.>S..v(s....;?sY.>...*Q.(M..8mSB.D....N.v.[e......(..KzM..G...9nSGhl...F.2A...Eh..m.(.Hjp..B.MM.6p.7.H...A..D...........D......G..}......u../...!Y.q.r..feC.8\p...%...._...^B.....H..I....\..*#......6zu ....K{./.2.,..]....c.4...<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC...%...l..'.9Zef/B...'-.G......:.4..U....4.7.9s..
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.&Az!}*.g.c...?kG.....\@...a...H....W.3.Q..)..S..........\.......y.{.X.....3.....`..W...s.R?.9...o.qa....I.,D.....dN4Z...d...n.g..z..73.#....p.g.y&.L.C..~...sM9HN.....`._I2...Nnu.R.....F..9....Q.pf......8..@....F......m.Uo.&._7.B.G.f..\....PM..W.R....R.#N...5(.Y.J;h....?..Wq....'..6Dh...Z..:..Q.&.Z......Y.p@.......@....XT"'..t..@...B.|.F..i...I.....<./........m.`..h......)6k.67.~5.........7.......'.R-....z.".c.:.Y?...T..$y.+.>...Xp.X3......w.E.a.A...S...W.$.\ Eq-.?`O"8....*..s.c9F)..A.........`...{..Hd.|..r.r,...x...m...=PQ+........&..{...2..=.HT....B$.....S..n%.@1.m.....2/.He.J;......>.IL_.25.....`@...$*.:.7Ey.".".*.3.....Y.........Y........-n.x...u.h......u$k.<.?..4)a..-..m..........5.h......6.eE.]s.R..F.L.....F...ih.B; ....UL..#.x.S....e..@%...j........#....>.b...G......TJ..s.?K..kT..e.Z?...~....HzB.;K:..G...r....j.....QA..U.EK`&h.......bYj.aQK.c.!S...2.0...$\..f.0....=7.&....+......3@q...E...,..^|...L..Z;e3.......a.=..R.......sU<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC...&......l.*.g.lW.....[...'..>.n.p.
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.&B.....L.s..vk.e..E......qm];.......T2P......a^.Iw[&g.+.....L...".\....E...;..N..W.M..I..u.B.5.h7....v...E.z..d..l..!6....@V..........El..x..:Z......?M../. .n6..',..e.F...o.`:....nDR.R.V..m.........zmH.q.&...35...3.R...)S...[...'..2..,...U..D.4og...c..... ..B.......*.....M.o9....hr.6.K......I.m....v,.F.d.84.B.....vw....E....O.9...Y....+......:..x..j.K....4[.)o.X.C........|..A{..:.x...*.....$...w....P.h0Y......euK.A.!j)..e....wi.].,..J.....Gs......t%*=.^.....K.....,...@.9..... G....Y.p4>.s.n...=.&8m.A.1P.....Wm.b..l..".u2f.3...~=..)n.ZS..(;}.?......|...V...3..`........=.....Uz..of..p...AZ...L}'.8f).U8^..gN&...+......m.U./......H*q..;?y.nM]...VD%..]L.GY.k.....qS].wQ.a#w0.:.%..#......(....}. .....[.!g....8.8..)1K.(...."...?..2E....t........PH6n..+..u..$.....9gK....w.+W...L....U.8.....{.g..n..+...&..w...q.r..1.......\......>..sc...y....Q/.v..I.x....9...Z..H..Q;9...].D'....5(Y&..H-...~h.J.....=<Ck:B...4.,J..#.T.....0..~.z.*....... ...s.<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC...'8...S.l).....D;D..j....{...j.l..
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.&CO.....O....+.....U.F.J...M..y.......6=.....t.E.x......Q.7.'KOj3....&<..gP.....#..s(...S..l..V......P...>....KT.B...h..:Y....LV..:..uQ..|._..`..&....'z.9&.9...oH,.q...w..[).e.x..[d......E..^`.k...I.......Yb.f...bhP..`.....&L......`H....c.B+..`.>C.H.w..m..}pk6.%lb.rX...y......s&..k..6..j#<.yZi..?f...'I.....M..5....{AJ..b...........p.#F.W.....<iv..!.Y.... ...G!...-4CE,..2D.....ON:....&#q..F...;...t]... 9..(6...)......V...K&.@.c.HVE2.o.....J...H'...L..m.......K.t..C.H....L.z.ZPh....%.....xP.?...E..i5..j\.`.....v.sq....~O+..+.u..F....F.....P.....jL..<..X..&.i.-..|.....3.......e..w..[.z\.m.<..S.,oq&.gS.........u;1..!/c.....I.U.Htu.,Q.U..... |...2..W)|..3....=.9....$..0...9].t...&#:...AzT.....?.6........t...'.....<E..L....%5...@<Dz~..q../...M...X.Z....K...F.GK..E.V.[....M._....H..L+.dC.....rag.........D.....-...........................5.O.u.+..Br...r..P&(.;.i..Iq.......b......R.N...Ju...N.U.....7.Dl.2..c..........GVQ.j..."16.r../.......G<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.&D....F0.O.j...).S..G!..;......_.... ..>5fG..#...|..7tll..7...S....Q.....,..m..a.p..}z......eDm".+..&..'@...\..R!.w..[Y...[....%.......h...F..........;G\}N.(w.....';..........t7.....Jj...@..:...p.....W}y...M...8...y..c:.tf|....~9u|.k..C..)*.........[...m.....c.E.g.}*..n.b...M.j...:j....\V.D....$...j......2......W.....yw-nWl.......;%..P.c.8..]...o......x5..R.........X1...+..$w.-.i..I.t*..e.. .".._...jm........... W..<.$.{Q...5...X_.........O.M/..A...syK..2t....rv.}.............0......v.X~.......L.RB.s...3g..4...g....E.O.y......T...P.T2&p..Jke...r.m8j.-~.8..*.4..t...GI..<....I.$.l.g.e..o.L..]e....Q......!..V]......a.@.......4.m)g.....0.d... %Lo;o...VL.C_.,cG.."gou...Sm./.$...*.......4.{......x.n.?..HF...'`.^.#.L...K`^1....F@_!......8..W..@._i..n.$..S+&..U....Q.Q...a...........z.5...,w..u!.A2.3O.=.....z...@._T.\....U..{.7.>..o....3P.K....V...3t.1.2..lXf..Yp..:...._..*...(..........H0...-..H.O..vX.,T3...}>........0cb.<aG.~.....=.......<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.&E3r..jG.....'.<R.A.z.i...Mo.h.C..HZ....}0.4..|.7.MFz.S#.........Y.5.....>.qkE.).lx\+n.Q..Yv..im.jD.|.."....)v....uuCZ.U...qYLV.............X...e/.[#8.&.s...).%.....~7E..&...~.W4..B..2...[.(.-..h.......C...o..y}k4...a.....W.......c....2T.....d%..#0.n.5.....u..P.J.c.ah.m.4.\..b..KEU...J......6..d9y....[..z|.l...|-....D.."..J.m..)0......}....SD.............t.......}...nE.a.>\.Qo...]uVsV...........b...@..p....m..p...$.....,D.}../LV}~.x......-..4..?......Kpy...N.......,..........0pw0...[..`....9L.]..^f..^....4.?8?.O}A.......P..v....uY.w).(..|...Wj.0..}...7.............N>x.1P'k)8.6..aO...\i..@....Q....E....t.VDy..I.....A."<E}....o......*j.}u..........i,G...p.n"..^.'.<...jN..$7|M0...s\&..7......O.I.2=..0.6C.B.qG.X.....^.Y...q...H5.;.....UJ.S..].........mV.....|e)`........J..K.7.$...`d.....n.6.x..K\....1....oK+M......D...^n`........k.7....d6.W.{..Yl...`.~.l.>..,..q.O..A...@.?.%i.....3b.QdgY.^.nQ)..+..]..3.~.....l++..i....n.ZA.!.........,<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.&F...".6...a}......P5."c2...,.{...+.p)....8.....,m...Q..2..0b.[....>..J..$.3.).........P!.....Bo7,.......................!...F...E.]O.$.Y.aL..ac.......h`.;.SJs.._J........m...i.....kr.x.".^.....4......b.b.Uv......O...`Zn....n.@'.3.....~....Y....@}0._.R.'..".T+.RjHt...\....5(v++...r...R..3......,K.w..........6../..R[."......49..!...P..$..{.v..G4....f....P.t. ^.3..%.m$F...S......,..kj...I....P.w=SM.u.."....a.L..D..V7_}*.sa...J..b..Z\...Q...I.db.l%...:.%u..;.C9J.....R.X.m.w...5.. ...K.N..q...j.L[.i.........;mK...3..q2..B...q.q.}...d.<..#S.['\......[.....5......f!.....9Z...~..N........<.3....Z.bp.%}...S..t}...\..A.&.e..T.*,A...(]...Q=......o.`.].V((.j.}...@.[Aq.\.6.....7nA...LF.W....ByR....^...Mr....au6q#}.....C.K.t...\...h...].Mlp...\.&B..pS.aex|I+..*$F.......^:[.4..m.......&.1....m..`o.1...?..j.Tp..Tw...13.......h..0i^..4.^.P{D|..[...`......r]...|.T........&...u.W...<....5.o..........X......%..Z..k...0..VQ..)[.C.pX;..E....)H!..XJ....KN<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.[_.w...Z.'.....e...|..l.w......u.v. .3a=+.0............7.{.^..*.(.g....l.5.C.z...{#h...h%nV....c..>.....k. y....c........H.C.@.. .E.k..|.DY.c.t(..)......T.*.4O...).N0..-5."O..=....Ta...x@..p.M....I..P?...........T.2.y>d.Bb...<.....t.!...C...F...U..`.h...OQ.VtM.u.....&..?..2.......;..T~.*p~Y...m0.&U<I..0U{\m.........oD..R/.lT.$..l....#..+....y..$...........x.@........C#...e..#)..n...Jn.?..1a.........@.i3..[..!(`.U.\..PS{.}.....}.b..dp..zh.#..D...-.>..5o....t....6/...%......|.~.da6.]2H.....kke...h..O3..&...q...../.T....EL.n.........$>.i4.AY{?...i...W......&.....;U...C.S.....k....L...f.......kIUU..<.g.......p.iMy.......;<...A6..._.{&.4..}R4w_.X].D2q*a.fJ.f..s.D..R...fR.....U-.....|Y.b.b#.E.b....'./p.dIu.X4..f...0..q@....1...W..G.g..,...qI*Z]..<......R...v.7..NZ.l.!X....@.T.....?U.5..a,).v.I..,.....M..v.|.].7=.l.o<dl..). ...j.Z..........wn.......F1G......!..m.8.......N..ZF........R..w...{z..{...n9.....|.....L<.#.bH..Nz..........U9....6s*<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC.....sd.7p6/7...f.`...c..i.....ZS..e7..c.
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	...X..hm.....c.T....0>M.....C......o........x....]3........k.] .....(.8.\..-....."...*..Wz..g.E...z.....Hp.O...F._...........W.o./.......t....|M.
  UDP:    192.168.0.57	:49299	 172.217.20.206	:443	: HTTPS   	..|...9Mc.k@..=.+..F...
  UDP:  172.217.20.206	:443	   192.168.0.57	:49299	: HTTPS   	....~....H.V..O.....'.BL1...0......
  UDP:    192.168.0.57	:50442	        8.8.8.8	:53	: DNS     	.............i1.c.eset.com.....
  UDP:         8.8.8.8	:53	   192.168.0.57	:50442	: DNS     	.............i1.c.eset.com.............S....i1.cwip...+..........[..g.+..........[...
  TCP:    192.168.0.57	:50057	 91.228.167.103	:80	: HTTP    	
  TCP:    192.168.0.57	:50057	 91.228.167.103	:80	: HTTP    	
  TCP:    192.168.0.57	:50057	 91.228.167.103	:80	: HTTP    	POST / HTTP/1.1..Host: 91.228.167.103:80..Content-Length: 69..Connection: Keep-Alive.....&*.....o...............&.............)...........7?..........Ew..du.
  TCP:    192.168.0.57	:50057	 91.228.167.103	:80	: HTTP    	
  TCP:    192.168.0.57	:50057	 91.228.167.103	:80	: HTTP    	
  TCP:    192.168.0.57	:50057	 91.228.167.103	:80	: HTTP    	
  TCP:    192.168.0.57	:50057	 91.228.167.103	:80	: HTTP    	
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC......p,41B.>.D>s^p.K...7<..B.<$~...(Q.n.$2.4.F8.W.K#1..T.........#.@.]0>6..s.3..1..K}.LN+.g....r.L.b......dx8...F..`...:..i..@.7[`=..R....2.+m.u.[.....Y..ue.O.4.........! .s.m..H.e.F5Rj?.?.x".0.%..:.~..`#f,.?.nN^}@Xb.0|L...I.rz..e]l...c>.u...Q.mx..=.....5...6!......j)z...A.`1.E...i......\RI*...!.k...B.O.....d......3?E.i.BD....0u;@..!.R*.i=.n...8.2T1g.....c..q.Q..3...I...D..4..d....&.r...?.....E..P;A.0.6.].U..M<..5..xCkER:r.....Z%..)..7.O..!N..6.n..a.R...{.....~`....&........z2.|7....TJH.....Z..1..DnL...9....k~.6>?6)R..........q.K.w..j.J/.v.6.........-..IuX|q.x'.bV^...."X.7.-.I..U.iU.).p}....4..F..an..3
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC...........}u....?..s.PA+.^`.xT.O.3*-.z.8.B.u0x..}.G.w3..x..&x...4aZX.....,..Epy.C..][..Z.k2.~..].h_.........CkE6.7'VB.....Z.]...#.c.q.WX.P&.1...N..4....KX..pf..`Z.DR.*..>a.......:.}6..c......*`*i...>....!.H.........n;...*..dWW...Km..E...6.{....1..a....A ..#!..u"....B.{)............Y...]......g..M..../...;..........[.......Tt.g..B.+..:...#4..G&qX..H.X=.....h..Z.... ..N...y..B......cwc..b9.;j.......7......a.1..3 ..g%..^....0.....O..q^%..k)Q.O..........7~...EY.*...8....l[0.....l...<.ETLl....K...2...]T..).gf..:+....D./.....#.}.j.......]..A.......H.....FE....QH..K... ..F.....D.-.....5R.G]W.J.^k7..]..O.T..t|..
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	..M.^..p.}..+..t..|...R.U.}m<Ki(.....D...Z&...G.....8..h$...w."..x.
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'...?......t.D.....)...u..;I...........0.?...%...sa...._...72.....&B..]..q#4(...,..... c......c.........L..../~r...v`.l.H(UTJ.rWe?.......EI..We..1o......^.d.gp.G..X^...)Z..@.Z.[G+*......7i{....?..gLP.m....uE%k.C..>.N..u.........S_...sVz^.8Bv.....YE.G..l.e.a,.@<.K.%.M..p.H...9.;>......q.,...... ...l.9*........;.$...u.....0.9..5.T...^.x...NUM.....l....j..z.|....,>-m..........4...m}.v........`..,_..B@-......~....o.F$'.Y...D*n.R..c%.H........6..J'g........F;....!4..Guu.Nt.7OH.:.+..D..<V....c......:.B....h9...;4n}......j..(../...G.1....O......09;.......'.|.F.....Cn0o..M..B.5h..i./....4!.`C.Q...:m..........{...M..n.L.L....C.....C.@w..-)..C...p...g.......IH.sp1..<..&J.V..2e.M......y....*.l........,..[............`.....d.j4+....C^b..$..+.X...1....@..!..........C.......5.^,/..!...qq(...1c~Zub.... ....Ug.M...Z/.1.@v..q.k.#.*.(Z..yy.x..~...#.B{..i..........h[9..J.+h...,}..82....>6...*SZ|]\...&UK.Fq.4.BHw...a.p.x.YZ...&.pv....$9..|.b.S...u.5.<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.e..X.......q..Y.....1_.Q.5....j......._.C.k.....8...}....H...K..........p}....F...V4l0A......_......T....i........D...I......E...W......>..vK18N..>.....DT.9..a.(.k.\. Ha@..i3.7..Nc..TMM.v..c^{...m..$..Z.j.sqB.d...S.....,.}....{`JB$.U....;.R}........fCBl......=........R8N)z.j...i^.A].R...r...L...&...x.Q6.a.*..H.;v.."..(Q.u.=m|.|....@..Q..y..85......*4.!.-.'+......SZ;........e.......%.%..L....&sl...E.......@...%..R.b.&?.yb...d.r.h..N}..c....ME.......pZ......gd[.N\..H~.. ...v...x=..m VWm...p..i..\.v8.h1.A&.pD.....$*.Wx..G...Yb9.Jq..........Z.o:hTn.......'..>..w~.s....Q.....6T..>_k.......p{1..P.~&_....t..ng@~.......vX...>a..Og.Ad..@V...D...xx..,.RG.ux.lF./.R..^..F]!.bs....S....Z......C.....>{@...[e..|%.(..n..*.....E..}.W..m....&..\...C.7a..m....Y..4..w<pA.....;.......P..b;.d......,....Tq^Sr..F.-))..&@g?23...I...U.>.*.ql...W.Xf........`..z:Fj......i.......9..m.q!....b...cd.<t.S..D.).H.%...Nj\V%h./....0p..._...........$..rd.A#.3.....bm.<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC....2Z...F...t..R....#.....0.XF.6._...
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..nM....J7.P..//..)..d....Df.'....b....E........y.....7....H....f.\....?O....N.z..!..}.l.sl.Z?......x..z/..I....]n.W3...r.O.5. ........l..X..y.3.5.3.Ex.....}.x.N.6%g..............!.....Bc*....q..f............-.H..N..R.2..d....@..$.o.......h&.V...i\....D...uM..).I.[..{.....A.I.#e.M.......8.h.p..z....|..].:/j27.X..j7.)........G.G....q..4.7C..i..UJ.....P...!5.............D^.E4/......[.....Y..T..By.D..`Y..x.........Mn...S.{.....a.P.F.....r/.*P.e.q~.*.4<..Io.Q..5.U......@~.Z.&.......{.S....G......jq....kS....f....U.7..b.H*..:_iI......\..;.g.d.J......../.A.Y"......S..B..... .>.f%.;u.ROsg.^..]...:c<.{.}XO6[yo...P{..f.#d.p*.K.&.....5J$3.*s.#9..M}[.@..q..n"y.P#/6.)c|../..N%..........6...Y...c".`u~........Qe_....g..pw.pN...SQ .\Bn........ ...7.3.*...../...........2..l.3M.`.pR. .GI8....s...uU...8.?$0..79...bm...........uxo.....P-,G.....gE.0..ev..`.,..Z...;...d.#X...1E.....%...Ev...#.>..gz...d.@D.r..Z'........{.Es..z.wy`...+...w..?j.....OJc..]d.<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.X..........8.E...A.....o....+i....I......sZ...YL.W..H....I..b.....6...R..<...j.....78.E.....pav%~.....2..EV{....v2.N.....( .c..r .{.L.>.....e...H....z...hw.6.. .t..g......4...>.O.J..M.....2.(..o...Ss...o.h....!.....l..0...T..C.]......E.....4....hE$...U-hh_..8i^...K......C.pe.i9..F.....V..1..I.>.c.eF...$*6nc.:..~O......d.@"T./......[w..(........d%0rB......Y.....{.0.........".(S..^[..lMyP[._.=.=..,...^.;.Ky....^.yG.&}......(.,.P.....B....@>._o....;...>@ .....8..i~..%.J$.*.0..4T.6.v.A..g..M....%5X3......h..5Q..-S..g...q.?.\.H;*l'Gie.D............5.z}.U...d.[.. .l...@........./....E.$1..D3.P........\..`2..&....C...J.[&..oe..J...Z.{.5k!...... ...<....}j....+V...x.80.....N.K....O...b,u....N....eak ....8.....fpK|V"..^k....&.)..G ...3.a..[..=..2.._....p..>....O...h.(c..n.u...SX.....g..].0$j5....v.T.w.....qb<..A@.v.-...|u- .w....f....p....d..s{..S3H..W..',...w=q^lcP>W.X.4{?..[>..9p.a...j.K...Y....d.gW.-R.AL....{P......D.....@".4.I.V..}..<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC.....#.|..7.~u9[..9%c..~]...>7. .
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.l.x.S.hv....qX.t~[..U..G(...:...5.P..Y...T.3&..T.0.96....2....p..^.+..8@..#..l.dn..C%.i...:..-O.,,+../.v....N....Tr...j.S..LZ.Z4..ej..qU.x....X)..3...h.e....;....).P.........e.C..fLnw..g~.....>Z.>....L...%..1..o"XK...AC.....`..[.....B2........+.I@.7Mt..O....$h...f.j...?..0..#.<[...^...M.L..m...8J...K.#.*....1.0......C.%..T.......S}...Z..._..-u......F^.#.0.j..VB=.)....{.....>.x.y.n{~.@v..H.i.!..].x.e...;..uk..P....<...[z._...;.....a....1?x.)o[........2.\.....O..B..I..Er.8. .HR.?e..!....?..]._....i-R...sZ.Q...5..Q.|..5...]....?.Z`.}.R....9.h.!.N@h...1nR?{.......h.9...1#<..y.0.UFNV..sqG#.%.Nt.@..zL.9%GQ...L...Y...8y..4&.G.....N..-..eW.h...I.....g.>...e]Q.......I........J....>.F.....f8.;...Ld...x..1...^o.>'.b3.X.,..G...b"yK.............$...5.Z.......S.._&-....):.....j..........\....Dq.9.I......$.A.>JwSU[iR..CY....!..7.U..h....6jo.....V.....{....cd..:....C...a...1m2:vr._...K.a..gOk.K..6C.=:.%..d...H.......X........Z.."......x.."G.....^:A}<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'...u..$3.(..[C3[...............\8..FVV.#...n..P..L..M...X.....].;........a...VW.*`x.)j.N.B.....ZB...O.....).:..w]"..t0.....8...yP.>...Z;..L..pI.bI.7.6"jJ.9..|B....N.....c..2...6h.o...br....#...~Z..v...0ku.....s......k/..e*.B........zl.N.J...>@.....P6....^...+..}.#.....Q...*....n........-Q.)r....)..V............1..o......yy^.Hr...^A....&..+g[R..............9...Y.....KG.C.f..h.k...G.....<.......\.~p.X...]0G...V.G....i.h2...,.....m`...37.1.`.....8?...7.{.......<V..M......o..k.w9....P.....0......w>.6....a9`!/b6....eS.c.%.L9.F.........d. .....o...9;...=.J.q.r... z.....)..U...m..........V.c....@<g20..i.....~..~..s....2.p;...A.....^9...O..}..-.. Un-......H.u...h*CJ...$.......Z..H....bjEi......*..&....8....MVG....0........M......k....D..q...Q.`.........G.....L1./....u.l.........B...2....Cr..r..i....e...u...[......Gw`. ..w..|.yJn.yx....G....I(.eJ........;...|.....-.!p/...j..>.j.2kH../.6..9....0...H.3.B....n_P........7U..YpW.$&H.t..k..!ND...n<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC......&....L.7.2...$....t..X.L.s.
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.&p..+..%UI.....{..S....p.e.XKuE....1..... Qe.z.}.....q....L.I[;.\.n.........P >R`....8.b...s.....|.X..............*8.....!.c[...K...$^..S..vV..vwH.:...{}..../.k....I..1E).4.".Z..VU.?d..~..O..i*..p.m.....FH../.).....$...E.....P.+..(.4......C...s......#.oS.h...u~r.9...\......0....V...W.'/.p.Oq.RIB.K.nt....i./..r$.....7..v.S....`....Iy...;..P..F_G.......r.......v....<.L.yr{....$..../...K."...Q.#...~..o....U...]........_.:.tfH.n.b..k..6.'=...X..'.....\.3.....&......J....Y.a....A9../....&..p.>;N..tO...o.y..X..O..<I24..,..............^.n...fp...~.:..N....S.s..O.7......P+\.....Z?V!5L..k+.......h"Bbz.{.Z.......~....M.6cJ....m<....Iw.a...!hG...r._Q.O"...N.")1.].......T1.G~.O.h...7.3a.;....UZ....#A.A....E...)..6.6.......U.9...=..b..7.y.3...T.,l~....Nc....(,A.}.;......A4...%.......>.&N=..1..!..uI&..#.:%..W.>........;.>.~.#!I.G...*/`..n.3,.M..4...5y\.....*t...c..[...g..[...'I..`)..4$..!H.Z....5...h.6".7.......A..$...$....H?(+.....yu.e.ibP...<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'....s.Y.w.<..Q...O[...'..t...\.c...QO....W..*..M..7. .......ML&.\....{.$...$j........K#...h.X.?f<.r.|..O.E4...E.y.../..kU...J....`...D.......\.4..5b..y"....,.1.]H;......\9.Q.)..CTuJ..V..V? c.xw.1..R4..f.n, ].&.I..=..COVMoM.......F(}.....P......p....#...!S{M.....b.....1V......1.Qyo...N.<]..v....$lQ_....."&...%.(.o.'..O%.i..k:..7?@.f....R9........J".5Dn.l...f>]sHa......V../n.......a)N......<.m!$.......p.D..3i..~._D.O.y...>.e..S...:.s.=s^.<0E....mOs>..fyU.=.O.t..|....<,R..=~..$<.p.8..1...h./....Y...,j.:d..\......w-.UC........g....B.PQ..^-...@.i...4..j.G>..4...)Z.d....Y...........d..._.....xMC..ff..@. i....A?......J..?.... .....z.%.Y.....H....w..B."......=z.R:$2jQn0xLj`2.....z..8.*...Jj.e.RYu......+D. .,A...V.....V.).......3]x.T...F..U.) 3)Q...G...3.....s..?2.];;.........i{..$..f.I-.8VFZs.........a...SV..5....XVXbmr.J>....ON.....`.......try...Q.....a. u....mw..ss...........7...8W.4A....[...c.......nt.N..,....W.i...T$.A.~..B..H..#.F..<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'....q_..R..s...&l.H}m.d.>|.iL...5O.$%..,..Fq..X.....q...3.....]._X.f..h..TAZ.....="...HO......N...f....P.R5.'v............8.IV.>.Lz..7.+.."..gw...T..#....R...j.W.oW5bU.....VG.|.$....x<G|J..0}...f..UC....d;...@P...VXv.p...`;Z....y.W.......9e....t..C.............p......$...;.?x..4J$...+Y..N..I...'...0...(T..|.p5...6....6&....Fr.\.{......"....."..M&|.....>a..G..Z8n.nxZ.9...8;>&:..>[Uwq.......f5........`.._..>:.....zFW`.......]i.].X.x..|&....t......Vd.*6@.4A.T..-o......=@-W..1h.....".*.....y...(d.oy.v]!e...i$..{T.W.(h.$w>!b..|....u.".[.s...6.G.6.b.[..0QT5...\.I.P.nb@$'..U.W.......R....,^}d..%....H.A"....h.L...JY.J..XV...M.E.b_$...G..U..5....|EP1...&...........9#..g.T....j3.$k.+..4..i...7.V....&2.y;.P....-.zHZM?&.....O....g./.?g..1...]..s...b.../..s.....j. ..u..x.,....;{0.....tm*`.jG..O.4>...W..o.!.6z.".......t.A2........!o..M|.....f.......^...:H.$,.......X..v...-]-.O..j....0....u.......s\..:.,..ml..7U... .....{.4..%......3.aM%h."..h=X..<!SNIPPED!>
